id,funded_amount,loan_amount,activity,sector,use,country_code,country,region,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,repayment_interval,date,gender
678649,500.0,500.0,Farming,Agriculture,"to purchase different types of seeds, along with packs of insecticides and pesticides.",PK,Pakistan,Sahiwal,PKR,245.0,2014-03-03 11:56:02+00:00,2014-02-06 08:00:00+00:00,2014-03-12 15:33:50+00:00,14.0,16,"#Eco-friendly, #Parent, #Vegan",monthly,2014-03-03,female
809138,300.0,300.0,Higher education costs,Education,To pay his school fees.,KH,Cambodia,Pon-Nhea Leu district,USD,61.0,2014-12-02 04:30:45+00:00,2014-11-13 08:00:00+00:00,2014-12-10 03:10:47+00:00,14.0,12,user_favorite,monthly,2014-12-02,male
792330,300.0,300.0,Rickshaw,Transportation,to help her husband cover repair costs for his rickshaw.,PK,Pakistan,Lahore,PKR,247.0,2014-10-31 06:46:03+00:00,2014-10-24 07:00:00+00:00,2014-11-23 07:43:01+00:00,12.0,11,#Parent,irregular,2014-10-31,female
969478,500.0,500.0,Rickshaw,Transportation,to buy a rickshaw body for her husband's transportation services so he can repair it after accidental damage.,PK,Pakistan,Lahore,PKR,247.0,2015-10-27 04:16:15+00:00,2015-10-15 19:00:00+00:00,2015-11-26 00:56:26+00:00,12.0,16,#Parent,irregular,2015-10-27,female
1143543,575.0,575.0,Embroidery,Arts,to buy embroidery raw material for her embroidery business,PK,Pakistan,Multan,PKR,247.0,2016-09-01 06:13:24+00:00,2016-08-24 07:00:00+00:00,2016-09-13 02:14:32+00:00,14.0,22,"#Fabrics, #Parent, user_favorite, user_favorite",monthly,2016-09-01,female
744810,250.0,250.0,Farming,Agriculture,To buy fertilizer for her crops. ,KH,Cambodia,"Kampong Cham province, Ou Reang Ov district",KHR,204.0,2014-07-25 04:48:31+00:00,2014-06-25 07:00:00+00:00,2014-08-18 16:48:38+00:00,14.0,10,,monthly,2014-07-25,female
1327121,400.0,400.0,Retail,Retail,"to expand ice-cream business by purchase of candy syrup, spoons, cones etc.",IN,India,Dahod,INR,428.0,2017-06-24 07:43:00+00:00,2017-06-07 07:00:00+00:00,2017-07-12 13:29:30+00:00,15.0,10,#Woman Owned Biz,monthly,2017-06-24,female
998679,100.0,100.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Kandal,KHR,311.0,2015-12-22 02:52:14+00:00,2015-12-15 08:00:00+00:00,2015-12-23 19:16:46+00:00,8.0,4,,monthly,2015-12-22,female
727689,700.0,700.0,Livestock,Agriculture,to buy a young bull for plowing.,SV,El Salvador,Usulután,USD,199.0,2014-06-19 16:33:44+00:00,2014-05-30 07:00:00+00:00,2014-07-10 12:00:06+00:00,13.0,19,"volunteer_pick, volunteer_like, #Animals, #Biz Durable Asset, #Parent",bullet,2014-06-19,male
1061669,575.0,575.0,Tailoring,Services,"to purchase more spools of threads, ribbons, cloth, needles and scissors for sewing more dresses on time.",PK,Pakistan,Hafizabad,PKR,245.0,2016-04-27 12:08:50+00:00,2016-04-25 07:00:00+00:00,2016-05-26 11:55:40+00:00,14.0,22,"#Elderly, #Fabrics, #Woman Owned Biz, user_favorite",monthly,2016-04-27,female
1316964,300.0,300.0,Laundry,Services,to expand her laundry business by purchasing washing materials.,IN,India,Nadia,INR,428.0,2017-06-09 07:58:01+00:00,2017-05-12 07:00:00+00:00,2017-06-18 20:49:39+00:00,15.0,11,,monthly,2017-06-09,female
1207612,175.0,175.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for her family.,KH,Cambodia,Phnom Penh,KHR,311.0,2016-12-21 04:41:42+00:00,2016-12-11 08:00:00+00:00,2016-12-27 15:14:58+00:00,8.0,6,"#Eco-friendly, #Health and Sanitation, #Technology, user_favorite, user_favorite",monthly,2016-12-21,male
690895,275.0,275.0,Farming,Agriculture,to purchase seeds and manure for cultivation of chilies.,IN,India,Maynaguri,INR,334.0,2014-03-29 09:57:13+00:00,2014-03-04 08:00:00+00:00,2014-04-02 16:31:22+00:00,43.0,11,,bullet,2014-03-29,female
761974,150.0,150.0,Farming,Agriculture,To purchase seeds and fertilizers for paddy cultivation.,IN,India,Maynaguri,INR,334.0,2014-08-29 12:53:21+00:00,2014-08-18 07:00:00+00:00,2014-09-03 23:06:26+00:00,43.0,5,,bullet,2014-08-29,female
976595,400.0,400.0,Food Production/Sales,Food,"invest in corn, firewood, lime, and bags; in this manner she will stock her inventory with the materials needed for the production of tortillas.",SV,El Salvador,"San Carlos, Morazan",USD,167.0,2015-11-10 21:42:18+00:00,2015-10-15 07:00:00+00:00,2015-12-10 10:22:54+00:00,14.0,12,"#Parent, #Repeat Borrower, #Woman Owned Biz, user_favorite, user_favorite",monthly,2015-11-10,female
878727,450.0,450.0,Tailoring,Services," to buy stitching material, such as spools of threads in different colors and packs of zippers and buttons etc to sew more dresses on time. ",PK,Pakistan,Jahanian,PKR,245.0,2015-04-30 11:59:38+00:00,2015-04-08 07:00:00+00:00,2015-05-10 10:34:08+00:00,14.0,17,"volunteer_pick, #Fabrics, #Parent, #Woman Owned Biz",monthly,2015-04-30,female
1237067,400.0,400.0,Embroidery,Arts,"to invest in her embroidery work by buying supplies such as fabric, design patterns, and thread.",PK,Pakistan,Multan,PKR,247.0,2017-02-13 10:00:34+00:00,2017-02-03 08:00:00+00:00,2017-02-17 15:48:38+00:00,15.0,9,#Fabrics,monthly,2017-02-13,female
1045921,500.0,500.0,Personal Housing Expenses,Housing,to buy necessary construction materials.,SV,El Salvador,,USD,81.0,2016-03-29 16:25:37+00:00,2016-03-19 07:00:00+00:00,2016-04-19 15:19:25+00:00,17.0,17,"#Repeat Borrower, #Woman Owned Biz, #Parent",monthly,2016-03-29,female
1047163,700.0,700.0,Higher education costs,Education,to pay the fees for her daughter's nursing course.,IN,India,"Phulbani, Odisha",INR,241.0,2016-03-31 04:21:27+00:00,2016-03-16 07:00:00+00:00,2016-04-05 11:25:23+00:00,43.0,27,"#Schooling, user_favorite, #Widowed",bullet,2016-03-31,female
774592,400.0,400.0,Beauty Salon,Services,"to buy materials for her beauty salon, such as facial creams, combs, and furniture items, like dressing chairs, and mirrors.",PK,Pakistan,Lahore,PKR,247.0,2014-09-25 07:40:06+00:00,2014-09-10 07:00:00+00:00,2014-10-20 18:28:30+00:00,11.0,14,"#Woman Owned Biz, #Parent",irregular,2014-09-25,female
1038604,300.0,300.0,Clothing Sales,Clothing,to purchase stocks of sarees for her clothing business.,IN,India,Falakata,INR,334.0,2016-03-15 09:31:08+00:00,2016-02-16 08:00:00+00:00,2016-03-22 11:49:41+00:00,43.0,10,"#Fabrics, #Woman Owned Biz, #Parent",bullet,2016-03-15,female
1314265,675.0,675.0,Machine Shop,Manufacturing,to buy lathe tools and raw materials for her son's sewing machine spare parts manufacturing business.,PK,Pakistan,Lahore,PKR,247.0,2017-06-06 08:08:18+00:00,2017-05-17 07:00:00+00:00,2017-06-15 04:36:15+00:00,11.0,15,"#Fabrics, #Biz Durable Asset",irregular,2017-06-06,female
1135608,175.0,175.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for her family.,KH,Cambodia,Kampong Speu,KHR,311.0,2016-08-19 06:32:18+00:00,2016-08-09 07:00:00+00:00,2016-08-30 05:13:57+00:00,8.0,5,"#Technology, #Health and Sanitation, #Eco-friendly",monthly,2016-08-19,female
1129315,200.0,200.0,Clothing Sales,Clothing,to buy a variety of women's clothing that will help her renovate her stock with different fashion styles  at affordable prices.,SV,El Salvador,,USD,167.0,2016-08-04 21:15:36+00:00,2016-07-15 07:00:00+00:00,2016-08-14 12:35:43+00:00,8.0,5,user_favorite,monthly,2016-08-04,female
1178148,200.0,200.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Kampot,KHR,311.0,2016-11-01 04:11:23+00:00,2016-10-22 07:00:00+00:00,2016-11-19 10:18:54+00:00,8.0,4,"#Technology, #Health and Sanitation, #Eco-friendly, user_favorite",monthly,2016-11-01,female
774599,400.0,400.0,Farming,Agriculture,to buy fertilizer and seed to support her farmland.,KH,Cambodia,"Kandal province, Kandal Stoeng district",KHR,204.0,2014-09-25 07:45:29+00:00,2014-08-27 07:00:00+00:00,2014-10-18 15:29:02+00:00,26.0,16,,monthly,2014-09-25,female
1008626,800.0,800.0,Personal Housing Expenses,Housing,to buy construction material to build a proper house to live in.,KH,Cambodia,"Pursat province, Bakan district",KHR,204.0,2016-01-15 04:56:44+00:00,2015-12-17 08:00:00+00:00,2016-01-22 12:50:39+00:00,14.0,29,"#Parent, #Single Parent, #Widowed, user_favorite",monthly,2016-01-15,female
1245938,125.0,125.0,Poultry,Agriculture,"to purchase 200 egg-laying hens since many are sold in the area, and she wants to continue having that service available in the community.",SV,El Salvador,Ciudad El Triunfo,USD,199.0,2017-02-24 15:50:36+00:00,2017-02-08 08:00:00+00:00,2017-02-26 22:58:33+00:00,14.0,5,#Animals,bullet,2017-02-24,female
847141,200.0,200.0,Food Stall,Food,to to purchase different types of food and other items for her husband's business,PK,Pakistan,Rawalpindi,PKR,247.0,2015-02-26 05:46:26+00:00,2015-02-11 08:00:00+00:00,2015-03-21 10:38:08+00:00,12.0,7,,irregular,2015-02-26,female
1213750,400.0,400.0,Farming,Agriculture,to buy six sacks of fertilizer and four sacks of urea for his corn fields.,SV,El Salvador,El Transito,USD,199.0,2016-12-30 17:46:35+00:00,2016-12-24 08:00:00+00:00,2017-01-01 08:52:22+00:00,8.0,10,"#Elderly, #Repeat Borrower, #Vegan, #Elderly, #Repeat Borrower, user_favorite",bullet,2016-12-30,male
1015065,250.0,250.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for her family.,KH,Cambodia,Kompong Thom,KHR,311.0,2016-01-28 06:51:43+00:00,2016-01-18 08:00:00+00:00,2016-01-29 22:08:34+00:00,8.0,7,,monthly,2016-01-28,female
1227327,300.0,300.0,Animal Sales,Agriculture,to purchase more cattle for her husband to sell in the market.,PK,Pakistan,Oghi,PKR,245.0,2017-01-26 06:49:06+00:00,2017-01-20 08:00:00+00:00,2017-02-21 19:21:00+00:00,14.0,12,"#Animals, #Parent",monthly,2017-01-26,female
807710,200.0,200.0,Rickshaw,Transportation,repair her husband's rickshaw,PK,Pakistan,Mansehra,PKR,245.0,2014-11-28 11:23:57+00:00,2014-11-19 08:00:00+00:00,2014-12-03 19:04:27+00:00,14.0,5,,monthly,2014-11-28,female
1070296,450.0,450.0,Vehicle Repairs,Services,"to purchase more equipment such as screws, nails and spare parts to provide better services to his customers",PK,Pakistan,Haripur,PKR,245.0,2016-05-17 12:04:59+00:00,2016-04-19 07:00:00+00:00,2016-05-22 22:35:08+00:00,14.0,17,"#Parent, #Repair Renew Replace",monthly,2016-05-17,female
1247640,400.0,400.0,Beauty Salon,Services,"to establish her beauty salon by buying chairs, cosmetics and beauty-related electronics.",PK,Pakistan,Rawalpindi,PKR,247.0,2017-02-28 06:50:43+00:00,2017-02-16 08:00:00+00:00,2017-03-09 03:00:26+00:00,13.0,10,,monthly,2017-02-28,female
924442,400.0,400.0,Consumer Goods,Personal Use,to buy pennants and clothing to practice his work as a referee and also he wants to help his father buy fertilizers for his plants,SV,El Salvador,Sensuntepeque,USD,199.0,2015-07-28 14:57:48+00:00,2015-07-21 07:00:00+00:00,2015-08-19 17:34:03+00:00,14.0,16,"volunteer_pick, volunteer_like, #Single, #Supporting Family",monthly,2015-07-28,male
1008434,500.0,500.0,Poultry,Agriculture,to buy more chickens and keep selling.,SV,El Salvador,Jiquilisco,USD,199.0,2016-01-14 20:01:34+00:00,2015-12-31 08:00:00+00:00,2016-01-23 18:25:16+00:00,15.0,20,"#Interesting Photo, #Animals, #Single Parent, #Woman Owned Biz",monthly,2016-01-14,female
1319924,300.0,300.0,Agriculture,Agriculture,to buy three quintals of formula and insecticides for her corn crop.,SV,El Salvador,Gotera,USD,199.0,2017-06-14 20:12:12+00:00,2017-06-06 07:00:00+00:00,2017-06-16 00:14:40+00:00,8.0,8,#Repeat Borrower,bullet,2017-06-14,female
810085,500.0,500.0,Personal Housing Expenses,Housing,"to buy galvanized metal sheeting, wood, and roof beams to improve the roof of her house",SV,El Salvador,,USD,81.0,2014-12-03 22:03:06+00:00,2014-11-12 08:00:00+00:00,2015-01-29 18:11:47+00:00,17.0,17,#Elderly,monthly,2014-12-03,female
1025907,875.0,875.0,Food Stall,Food,"to expand her food stall business to make and sell tea, chicken, duck, etc.",IN,India,Nambol,INR,428.0,2016-02-19 14:37:25+00:00,2016-01-27 08:00:00+00:00,2016-03-09 02:38:12+00:00,14.0,19,"#Woman Owned Biz, #Parent",monthly,2016-02-19,female
1109210,250.0,400.0,Tailoring,Services,"to purchase more reels of thread and packs of buttons, ribbons, and laces to meet her orders on time.",PK,Pakistan,Layyah,PKR,245.0,2016-06-30 05:25:43+00:00,2016-06-16 07:00:00+00:00,,14.0,10,"#Fabrics, #Parent, #Woman Owned Biz",monthly,2016-06-30,female
1205929,200.0,200.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Takeo,KHR,311.0,2016-12-19 09:14:59+00:00,2016-12-01 08:00:00+00:00,2016-12-25 20:15:44+00:00,8.0,8,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2016-12-19,female
1293467,350.0,350.0,General Store,Retail,"buy drinks, basic grains, candy, detergent etc. so she can offer her customers more choice",SV,El Salvador,,USD,167.0,2017-05-05 20:07:02+00:00,2017-04-07 07:00:00+00:00,2017-05-26 14:35:48+00:00,14.0,9,"#Woman Owned Biz, #Parent",monthly,2017-05-05,female
719823,125.0,125.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Prey Veng,KHR,311.0,2014-06-04 04:54:14+00:00,2014-05-30 07:00:00+00:00,2014-06-05 01:05:47+00:00,8.0,5,,monthly,2014-06-04,female
1191924,300.0,300.0,Food,Food,"to expand her snack business and sell more wafers, biscuits, tea, etc.",IN,India,Dhar,INR,428.0,2016-11-24 06:06:19+00:00,2016-10-27 07:00:00+00:00,2016-12-18 15:23:17+00:00,14.0,12,"#Parent, user_favorite",monthly,2016-11-24,female
1019635,200.0,200.0,Home Appliances,Personal Use,to buy a water filter to provide safe drinking water for their family.	,KH,Cambodia,Battambang,KHR,311.0,2016-02-09 01:49:57+00:00,2016-01-11 08:00:00+00:00,2016-02-12 11:30:31+00:00,8.0,8,,monthly,2016-02-09,female
957794,200.0,400.0,General Store,Retail,"to buy a stock of wheat, rice, flour, pulses, soaps, shampoo, detergents, biscuits, etc., for her husband's general store.",PK,Pakistan,Lahore,PKR,247.0,2015-10-05 07:42:40+00:00,2015-09-21 19:00:00+00:00,,13.0,8,#Parent,monthly,2015-10-05,female
1202844,300.0,300.0,Clothing Sales,Clothing,to fund the expansion of her clothing store by adding more clothing brands and clothing materials.,IN,India,Rayagada,INR,428.0,2016-12-13 12:50:07+00:00,2016-12-05 08:00:00+00:00,2016-12-19 00:50:22+00:00,20.0,5,,monthly,2016-12-13,female
1061269,200.0,200.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Kampot,KHR,311.0,2016-04-27 03:06:37+00:00,2016-04-08 07:00:00+00:00,2016-05-03 05:43:11+00:00,8.0,8,"#Eco-friendly, #Health and Sanitation, #Technology",monthly,2016-04-27,female
656391,500.0,500.0,Clothing Sales,Clothing,to buy clothes wholesale. ,SV,El Salvador,,USD,81.0,2014-01-11 18:29:12+00:00,2013-12-16 08:00:00+00:00,2014-02-18 13:01:08+00:00,14.0,20,"#Single Parent, #Woman Owned Biz, user_favorite",monthly,2014-01-11,female
770620,825.0,825.0,Decorations Sales,Retail,to buy decorative items for her decorating business. ,IN,India,"Deoghar, Jharkhand",INR,347.0,2014-09-18 05:36:55+00:00,2014-09-09 07:00:00+00:00,2014-10-15 07:46:06+00:00,43.0,25,"#Single Parent, #Widowed, #Woman Owned Biz",bullet,2014-09-18,female
1108444,300.0,300.0,Tailoring,Services,to help her husband buy a Juki (sewing) machine to sew jackets.,PK,Pakistan,Lahore,PKR,247.0,2016-06-29 05:36:59+00:00,2016-06-02 07:00:00+00:00,2016-07-28 17:38:55+00:00,11.0,6,"#Fabrics, #Biz Durable Asset, #Parent, #Supporting Family, user_favorite",irregular,2016-06-29,female
1228510,700.0,700.0,Dairy,Agriculture,to buy another cow and to increase her milk production for making dairy products,SV,El Salvador,San Miguel,USD,199.0,2017-01-27 21:00:52+00:00,2017-01-23 08:00:00+00:00,2017-01-29 17:18:40+00:00,14.0,21,"volunteer_pick, #Widowed, #Animals",monthly,2017-01-27,female
817058,400.0,400.0,Rickshaw,Transportation,to replace tires and auto auto body of the vehicle.,PK,Pakistan,Okara,PKR,245.0,2014-12-18 04:08:08+00:00,2014-12-11 08:00:00+00:00,2014-12-26 11:11:40+00:00,14.0,16,,monthly,2014-12-18,female
986947,800.0,800.0,Poultry,Agriculture,to purchase more chickens and more basic necessities for his store.,SV,El Salvador,El Transito,USD,199.0,2015-11-27 19:26:18+00:00,2015-11-05 08:00:00+00:00,2015-12-27 23:58:00+00:00,20.0,26,"#Animals, #Repeat Borrower",monthly,2015-11-27,male
896920,750.0,750.0,Farming,Agriculture,to buy fertilizers for her rice farmland,KH,Cambodia,"Kampong Cham province, Cheung Prey district",KHR,204.0,2015-06-04 09:48:02+00:00,2015-05-05 07:00:00+00:00,2015-06-19 09:34:26+00:00,19.0,16,"#Elderly, #First Loan, #Woman Owned Biz, #Vegan",monthly,2015-06-04,female
1314330,300.0,300.0,Services,Services,to purchase a bigger wooden cart for her husband's donkey cart business so that he can carry more things at once and save his time.,PK,Pakistan,Haripur,PKR,245.0,2017-06-06 09:04:50+00:00,2017-05-22 07:00:00+00:00,2017-06-21 16:54:52+00:00,14.0,11,user_favorite,monthly,2017-06-06,female
989817,500.0,500.0,Personal Housing Expenses,Housing,to buy sheet metal and poles and pay for labor.  ,SV,El Salvador,,USD,81.0,2015-12-03 22:38:28+00:00,2015-11-26 08:00:00+00:00,2015-12-23 07:11:10+00:00,21.0,18,"#Elderly, #Woman Owned Biz",monthly,2015-12-03,female
1045133,600.0,600.0,Agriculture,Agriculture,"to buy seeds, fertiliser and pesticides for his corn and bean crops. He will also buy hay for his livestock.",SV,El Salvador,El Transito,USD,199.0,2016-03-28 19:49:30+00:00,2016-03-03 08:00:00+00:00,2016-04-28 14:26:07+00:00,14.0,24,"#Animals, #Elderly, #Supporting Family",bullet,2016-03-28,male
1123041,300.0,300.0,Farm Supplies,Agriculture,"to buy seeds, fertilizers and pesticides for his corn and bean crops.",SV,El Salvador,Osicala,USD,199.0,2016-07-25 20:15:57+00:00,2016-07-12 07:00:00+00:00,2016-08-25 14:53:12+00:00,14.0,12,"#Parent, #Vegan",monthly,2016-07-25,male
1144247,300.0,300.0,Arts,Arts,to expand her indhoni-making business.,IN,India,Gandhidham,INR,428.0,2016-09-02 05:28:33+00:00,2016-08-29 07:00:00+00:00,2016-09-12 09:48:47+00:00,15.0,9,,monthly,2016-09-02,female
836258,75.0,75.0,Home Appliances,Personal Use,To buy a water filter to provide safe drinking water for their family.,KH,Cambodia,Kandal,KHR,311.0,2015-02-05 01:40:38+00:00,2015-01-29 08:00:00+00:00,2015-02-05 13:30:25+00:00,8.0,3,,monthly,2015-02-05,female
985377,600.0,600.0,Grocery Store,Food,"to buy more products wholesale, such as sugar, eggs, basic grains, soft drinks, candies, etc.",SV,El Salvador,,USD,81.0,2015-11-25 16:26:35+00:00,2015-11-20 08:00:00+00:00,2015-12-28 14:20:58+00:00,14.0,17,"#Elderly, #Woman Owned Biz",monthly,2015-11-25,female
1294991,475.0,475.0,Dairy,Agriculture,"to purchase a cow so that she can expand her milk business and sell more products such as milk, butter, ghee, buttermilk, etc.",IN,India,Surendranagar,INR,428.0,2017-05-09 12:55:18+00:00,2017-04-25 07:00:00+00:00,2017-05-14 16:47:01+00:00,15.0,2,#Animals,monthly,2017-05-09,female
1115225,275.0,700.0,Clothing Sales,Clothing,to purchase a display case to show the clothing.,SV,El Salvador,San Miguel,USD,199.0,2016-07-12 17:39:06+00:00,2016-07-08 07:00:00+00:00,,20.0,11,"#Biz Durable Asset, #Woman Owned Biz, #Supporting Family",monthly,2016-07-12,female
723284,700.0,700.0,Farming,Agriculture,to buy fertilizer and cassava trees,KH,Cambodia,"Kampong Cham province, Tbaung Khmum district",KHR,204.0,2014-06-11 10:08:30+00:00,2014-05-12 07:00:00+00:00,2014-07-10 02:56:45+00:00,14.0,24,"#Parent, #Vegan",monthly,2014-06-11,female
